167_VC0290_ODB_CLSTR146,-,['WP_000462885.1']
2_VCA0873_ODB_CLSTR3,+,"['WP_000464440.1', 'WP_000568068.1']"
4472_VC0490_MCRBS_CLSTR1497,-,"['WP_000466016.1', 'WP_000917213.1', 'WP_000654528.1']"
5639_VCA0405_MCRBS_CLSTR1966,+,['WP_000466864.1']
462_VC1055_ODB_CLSTR183,+,"['WP_000467102.1', 'WP_001260579.1']"
233_VC1055_ODB_CLSTR183,+,['WP_000467102.1']
753_VC1228_ODB_CLSTR490,-,['WP_000468082.1']
4597_VC0788_MCRBS_CLSTR1532,+,['WP_000468221.1']
5587_VCA0316_MCRBS_CLSTR1930,+,['WP_000469482.1']
4864_VC1386_MCRBS_CLSTR1631,+,['WP_000469664.1']
4933_VC1555_MCRBS_CLSTR483,-,"['WP_000469788.1', 'WP_000152368.1']"
1258_VC1555_ODB_CLSTR732,-,['WP_000469788.1']
259_VCA0395_ODB_CLSTR207,+,['WP_000469836.1']
534_VC1903_ODB_CLSTR360,-,['WP_000471965.1']
104_VCA0996_ODB_CLSTR97,+,['WP_000475345.1']
5521_VCA0176_MCRBS_CLSTR1890,+,"['WP_000475387.1', 'WP_000997601.1']"
2934_VC2740_ODB_CLSTR1285,-,"['WP_000475471.1', 'WP_000560961.1']"
5449_VC2740_MCRBS_CLSTR1285,-,['WP_000475471.1']
4588_VC0769_MCRBS_CLSTR1530,+,['WP_000475486.1']
227_VC2013_ODB_CLSTR177,-,['WP_000475679.1']
2883_VC1836_ODB_CLSTR1272,-,"['WP_000476637.1', 'WP_000662244.1']"
5188_VC2145_MCRBS_CLSTR972,-,"['WP_000477170.1', 'WP_001270703.1']"
1938_VC2145_ODB_CLSTR972,-,['WP_000477170.1']
4513_VC0600_MCRBS_CLSTR1511,+,['WP_000477535.1']
5856_VCA0864_MCRBS_CLSTR2092,+,['WP_000478324.1']
4313_VC0143_MCRBS_CLSTR1424,+,"['WP_000479993.1', 'WP_000062274.1']"
3125_VC2402_ODB_CLSTR1298,-,"['WP_000480004.1', 'WP_000376398.1']"
4779_VC1201_MCRBS_CLSTR1591,-,['WP_000480152.1']
1982_VC0545_ODB_CLSTR1003,+,['WP_000481017.1']
1026_VC0026_ODB_CLSTR631,-,['WP_000481249.1']
2779_VC1163_ODB_CLSTR1249,-,"['WP_000481534.1', 'WP_001068374.1']"
3708_VC2302_ODB_CLSTR1327,-,['WP_000483035.1']
4863_VC1379_MCRBS_CLSTR1630,-,['WP_000483464.1']
1296_VC2264_ODB_CLSTR756,+,['WP_000483924.1']
1233_VC2696_ODB_CLSTR718,-,['WP_000483998.1']
4525_VC0628_MCRBS_CLSTR1514,+,"['WP_000484214.1', 'WP_000494544.1']"
3830_VC0587_ODB_CLSTR1346,+,['WP_000484911.1']
1628_VCA0805_ODB_CLSTR874,+,['WP_000484954.1']
2251_VC1147_ODB_CLSTR1102,+,['WP_000486145.1']
5768_VCA0688_MCRBS_CLSTR11,-,"['WP_000486234.1', 'WP_000287820.1', 'WP_000412014.1', 'WP_001225698.1']"
4370_VC0277_MCRBS_CLSTR1453,+,['WP_000486335.1']
4105_VC0744_ODB_CLSTR296,+,['WP_000486403.1']
396_VC0201_ODB_CLSTR51,+,"['WP_000487053.1', 'WP_000335750.1', 'WP_000115021.1']"
81_VC0199_ODB_CLSTR75,-,['WP_000488008.1']
4521_VC0622_MCRBS_CLSTR1513,-,['WP_000488279.1']
4480_VC0513_MCRBS_CLSTR1503,+,"['WP_000488418.1', 'WP_001100519.1', 'WP_000376814.1']"
5549_VCA0238_MCRBS_CLSTR156,+,"['WP_000490349.1', 'WP_001221472.1']"
3088_VC0172_ODB_CLSTR1292,+,"['WP_000490820.1', 'WP_001277181.1']"
5653_VCA0432_MCRBS_CLSTR1977,+,"['WP_000491261.1', 'WP_000280038.1']"
630_VC2760_ODB_CLSTR417,-,['WP_000491971.1']
5051_VC1834_MCRBS_CLSTR1722,-,"['WP_000492451.1', 'WP_001176628.1', 'WP_000476637.1']"
5075_VC1882_MCRBS_CLSTR1731,-,"['WP_000493010.1', 'WP_001061290.1', 'WP_000468900.1']"
4893_VC1461_MCRBS_CLSTR1649,-,['WP_000493022.1']
4771_VC1193_MCRBS_CLSTR1585,-,['WP_000493165.1']
1589_VCA1073_ODB_CLSTR848,-,['WP_000493426.1']
2831_VC2270_ODB_CLSTR909,-,"['WP_000493874.1', 'WP_001122865.1']"
1751_VC2270_ODB_CLSTR909,-,['WP_000493874.1']
5697_VCA0513_MCRBS_CLSTR713,+,"['WP_000494051.1', 'WP_000082072.1']"
1224_VCA0513_ODB_CLSTR713,+,['WP_000494051.1']
944_VC0302_ODB_CLSTR596,+,['WP_000494988.1']
5398_VC2637_MCRBS_CLSTR771,+,"['WP_000495223.1', 'WP_000809405.1']"
4305_VC0130_MCRBS_CLSTR1421,+,['WP_000495585.1']
2032_VC2322_ODB_CLSTR1017,-,['WP_000495624.1']
4708_VC1035_MCRBS_CLSTR1566,-,['WP_000498217.1']
1517_VC1146_ODB_CLSTR827,-,['WP_000498418.1']
3090_VC1681_ODB_CLSTR1294,+,"['WP_000498495.1', 'WP_000947601.1']"
4860_VC1368_MCRBS_CLSTR1628,+,['WP_000498504.1']
5024_VC1766_MCRBS_CLSTR1708,-,"['WP_000502257.1', 'WP_000301909.1', 'WP_000592366.1', 'WP_000350101.1']"
565_VC2507_ODB_CLSTR377,+,['WP_000502881.1']
1680_VCA0202_ODB_CLSTR884,-,['WP_000503164.1']
1682_VCA0493_ODB_CLSTR885,+,['WP_000503169.1']
2556_VC2185_ODB_CLSTR232,+,"['WP_000505884.1', 'WP_000081944.1']"
1610_VC2185_ODB_CLSTR860,+,['WP_000505884.1']
2747_VC1160_ODB_CLSTR1238,-,"['WP_000506955.1', 'WP_000202050.1', 'WP_000476327.1']"
3058_VC1160_ODB_CLSTR1238,-,"['WP_000506955.1', 'WP_000202050.1']"
245_VCA0204_ODB_CLSTR194,-,['WP_000507087.1']
3179_VC0086_ODB_CLSTR325,+,"['WP_000508969.1', 'WP_000459621.1', 'WP_000099888.1']"
2796_VC0086_ODB_CLSTR325,+,"['WP_000508969.1', 'WP_000459621.1']"
482_VC0086_ODB_CLSTR325,+,['WP_000508969.1']
483_VCA0533_ODB_CLSTR326,+,['WP_000508978.1']
5695_VCA0510_MCRBS_CLSTR2005,+,['WP_000509635.1']
505_VC1025_ODB_CLSTR340,+,"['WP_000509705.1', 'WP_000080915.1', 'WP_000598590.1', 'WP_000350081.1']"
370_VC1025_ODB_CLSTR241,+,['WP_000509705.1']
4901_VC1474_MCRBS_CLSTR1654,-,"['WP_000512956.1', 'WP_001881266.1']"
4898_VC1468_MCRBS_CLSTR1654,-,['WP_000512956.1']
5229_VC2241_MCRBS_CLSTR1788,-,['WP_000513613.1']
65_VC2374_ODB_CLSTR63,+,"['WP_000513713.1', 'WP_000227763.1']"
66_VC2374_ODB_CLSTR64,+,"['WP_000513713.1', 'WP_001240188.1']"
3694_VC2374_ODB_CLSTR63,+,['WP_000513713.1']
61_VC0855_ODB_CLSTR59,+,"['WP_000516147.1', 'WP_000064038.1']"
2563_VC0855_ODB_CLSTR6,+,['WP_000516147.1']
975_VC1096_ODB_CLSTR617,+,['WP_000517149.1']
2319_VC1046_ODB_CLSTR433,+,"['WP_000517921.1', 'WP_000369794.1']"
653_VC1046_ODB_CLSTR433,+,['WP_000517921.1']
671_VCA0972_ODB_CLSTR444,-,['WP_000520329.1']
4203_VC2634_ODB_CLSTR1398,-,"['WP_000520444.1', 'WP_000902745.1', 'WP_000157690.1']"
2304_VC0032_ODB_CLSTR1125,+,['WP_000521788.1']
2838_VC0964_ODB_CLSTR543,-,"['WP_000522238.1', 'WP_000623159.1']"
852_VC0964_ODB_CLSTR543,-,['WP_000522238.1']
4295_VC0098_MCRBS_CLSTR1416,-,['WP_000523648.1']
2548_VC0027_ODB_CLSTR1199,-,['WP_000524712.1']
5902_VCA0960_MCRBS_CLSTR2120,-,['WP_000524734.1']
816_VCA0589_ODB_CLSTR347,-,"['WP_000525893.1', 'WP_001000856.1']"
519_VCA0589_ODB_CLSTR347,-,['WP_000525893.1']
5501_VCA0105_MCRBS_CLSTR1881,+,"['WP_000526403.1', 'WP_001901866.1']"
5786_VCA0728_MCRBS_CLSTR2050,-,"['WP_000527687.1', 'WP_001882571.1', 'WP_000561711.1']"
71_VC2602_ODB_CLSTR69,-,['WP_000527932.1']
1054_VC0151_ODB_CLSTR651,-,['WP_000529898.1']
4631_VC0868_MCRBS_CLSTR1549,+,['WP_000533381.1']
780_VCA0006_ODB_CLSTR509,+,['WP_000533705.1']
4767_VC1186_MCRBS_CLSTR1583,-,['WP_000536855.1']
4399_VC0337_MCRBS_CLSTR1467,-,['WP_000540247.1']
3089_VC0619_ODB_CLSTR1293,-,"['WP_000540337.1', 'WP_000646270.1']"
1183_VC2685_ODB_CLSTR697,+,['WP_000542395.1']
4614_VC0826_MCRBS_CLSTR1545,+,"['WP_000542596.1', 'WP_000549073.1']"
4120_VC2272_ODB_CLSTR1389,-,['WP_000543544.1']
4553_VC0689_MCRBS_CLSTR1524,+,['WP_000544193.1']
181_VC1391_ODB_CLSTR160,+,['WP_000545341.1']
2789_VC0126_ODB_CLSTR1019,+,"['WP_000545404.1', 'WP_000384387.1']"
4121_VC0126_ODB_CLSTR1390,+,['WP_000545404.1']
4839_VC1312_MCRBS_CLSTR1619,-,"['WP_000545503.1', 'WP_000478912.1']"
4512_VC0597_MCRBS_CLSTR1510,-,['WP_000545814.1']
378_VC0447_ODB_CLSTR247,+,['WP_000546924.1']
2806_VC2542_ODB_CLSTR729,-,"['WP_000547405.1', 'WP_001063919.1']"
1255_VC2542_ODB_CLSTR729,-,['WP_000547405.1']
4968_VC1641_MCRBS_CLSTR1680,-,['WP_000547542.1']
5816_VCA0784_MCRBS_CLSTR2068,+,['WP_000547707.1']
2031_VC2072_ODB_CLSTR1016,+,['WP_000548234.1']
4143_VCA0178_ODB_CLSTR1392,-,['WP_000549393.1']
4971_VC1644_MCRBS_CLSTR1683,+,['WP_000549490.1']
2242_VC1430_ODB_CLSTR1099,+,['WP_000549542.1']
4301_VC0113_MCRBS_CLSTR1286,+,"['WP_000549852.1', 'WP_000091428.1', 'WP_001013982.1']"
530_VCA0544_ODB_CLSTR356,-,['WP_000549955.1']
2170_VC2371_ODB_CLSTR1062,-,['WP_000550132.1']
109_VC1585_ODB_CLSTR102,-,['WP_000551119.1']
493_VC2087_ODB_CLSTR23,-,"['WP_000551472.1', 'WP_000151221.1', 'WP_001048578.1', 'WP_000025475.1']"
863_VC0745_ODB_CLSTR553,-,['WP_000553435.1']
751_VC1502_ODB_CLSTR488,+,['WP_000553486.1']
4778_VC1200_MCRBS_CLSTR1590,+,['WP_000554395.1']
705_VC1540_ODB_CLSTR460,+,['WP_000555132.1']
5765_VCA0673_MCRBS_CLSTR2040,+,['WP_000555352.1']
2092_VC1711_ODB_CLSTR1038,+,['WP_000555510.1']
3651_VCA0312_ODB_CLSTR1317,-,"['WP_000557292.1', 'WP_001180243.1']"
5367_VC2552_MCRBS_CLSTR1834,+,"['WP_000559203.1', 'WP_001110874.1', 'WP_000864648.1', 'WP_000819707.1']"
5374_VC2569_MCRBS_CLSTR1838,+,['WP_000559325.1']
5450_VC2741_MCRBS_CLSTR1858,-,['WP_000560961.1']
5351_VC2513_MCRBS_CLSTR1039,-,"['WP_000561039.1', 'WP_000410586.1', 'WP_000376481.1', 'WP_000019311.1', 'WP_000265516.1', 'WP_001187994.1', 'WP_001887761.1', 'WP_000083183.1']"
2093_VC2513_ODB_CLSTR1039,-,['WP_000561039.1']
880_VC0315_ODB_CLSTR561,-,['WP_000561723.1']
5555_VCA0255_MCRBS_CLSTR1909,-,"['WP_000562692.1', 'WP_000821694.1', 'WP_000173586.1']"
3612_VCA0584_ODB_CLSTR534,-,"['WP_000565042.1', 'WP_000780723.1']"
833_VCA0584_ODB_CLSTR534,-,['WP_000565042.1']
1161_VC0190_ODB_CLSTR679,+,['WP_000566897.1']
4297_VC0103_MCRBS_CLSTR1417,-,['WP_000567380.1']
1389_VCA1000_ODB_CLSTR778,-,['WP_000568039.1']
5055_VC1845_MCRBS_CLSTR934,-,"['WP_000568491.1', 'WP_000580359.1', 'WP_000111361.1']"
1819_VC1845_ODB_CLSTR934,-,"['WP_000568491.1', 'WP_000580359.1']"
2650_VC1845_ODB_CLSTR934,-,['WP_000568491.1']
2901_VC0907_ODB_CLSTR1278,-,"['WP_000569878.1', 'WP_000009571.1']"
3841_VC2417_ODB_CLSTR1348,-,['WP_000570155.1']
5806_VCA0767_MCRBS_CLSTR2062,+,['WP_000570597.1']
4558_VC0697_MCRBS_CLSTR1526,-,['WP_000570783.1']
4957_VC1618_MCRBS_CLSTR1675,+,['WP_000571083.1']
2316_VC1706_ODB_CLSTR1130,+,['WP_000571234.1']
5891_VCA0939_MCRBS_CLSTR2114,+,['WP_000571595.1']
4478_VC0509_MCRBS_CLSTR1501,-,"['WP_000572493.1', 'WP_001068477.1']"
5609_VCA0348_MCRBS_CLSTR1945,-,"['WP_000578476.1', 'WP_000381183.1']"
2357_VC0278_ODB_CLSTR1154,+,['WP_000579124.1']
3902_VC1275_ODB_CLSTR1358,+,['WP_000579489.1']
4617_VC0838_MCRBS_CLSTR316,+,"['WP_000579582.1', 'WP_000456980.1', 'WP_000672505.1', 'WP_001880633.1']"
473_VC0838_ODB_CLSTR316,+,['WP_000579582.1']
4176_VC2596_ODB_CLSTR25,-,"['WP_000579663.1', 'WP_000422344.1', 'WP_000617542.1', 'WP_001018908.1', 'WP_001138114.1', 'WP_000387269.1', 'WP_000529940.1', 'WP_000941219.1', 'WP_000647192.1', 'WP_001280803.1']"
2803_VC2596_ODB_CLSTR25,-,"['WP_000579663.1', 'WP_000422344.1']"
2580_VC1846_ODB_CLSTR934,-,['WP_000580359.1']
5234_VC2248_MCRBS_CLSTR113,-,"['WP_000581103.1', 'WP_000176921.1', 'WP_000210023.1', 'WP_000794125.1', 'WP_001240970.1', 'WP_000129778.1', 'WP_001229026.1', 'WP_000813566.1', 'WP_001180544.1', 'WP_000606619.1', 'WP_000210548.1']"
333_VC2248_ODB_CLSTR224,-,"['WP_000581103.1', 'WP_001081509.1', 'WP_001085485.1', 'WP_001909664.1']"
1613_VC2182_ODB_CLSTR863,+,"['WP_000581228.1', 'WP_000993150.1']"
5202_VC2182_MCRBS_CLSTR1777,+,['WP_000581228.1']
4249_VC0002_MCRBS_CLSTR196,-,"['WP_000581314.1', 'WP_000205962.1', 'WP_000378235.1', 'WP_001886301.1', 'WP_001884349.1', 'WP_000044781.1']"
933_VC0002_ODB_CLSTR587,-,['WP_000581314.1']
5751_VCA0636_MCRBS_CLSTR109,-,"['WP_000581563.1', 'WP_001028480.1']"
1816_VC0288_ODB_CLSTR931,+,['WP_000581733.1']
5091_VC1910_MCRBS_CLSTR1739,+,['WP_000581748.1']
5182_VC2112_MCRBS_CLSTR968,-,"['WP_000582706.1', 'WP_001016500.1']"
1919_VC2112_ODB_CLSTR968,-,['WP_000582706.1']
5543_VCA0220_MCRBS_CLSTR1904,+,['WP_000586206.1']
1033_VC2612_ODB_CLSTR636,+,"['WP_000586562.1', 'WP_001274669.1']"
5384_VC2612_MCRBS_CLSTR636,+,['WP_000586562.1']
2907_VC0899_ODB_CLSTR579,-,"['WP_000586702.1', 'WP_000052130.1']"
902_VC0899_ODB_CLSTR579,-,['WP_000586702.1']
4159_VCA0984_ODB_CLSTR1396,+,['WP_000587013.1']
1260_VC2500_ODB_CLSTR734,-,"['WP_000587726.1', 'WP_000472776.1']"
4358_VC0240_MCRBS_CLSTR1448,-,['WP_000587795.1']
2576_VC2404_ODB_CLSTR22,-,"['WP_000587839.1', 'WP_000376398.1']"
3385_VC2404_ODB_CLSTR1245,-,"['WP_000587839.1', 'WP_000621834.1', 'WP_001091880.1', 'WP_000725937.1', 'WP_001137975.1']"
582_VC1892_ODB_CLSTR385,-,['WP_000587948.1']
439_VCA0970_ODB_CLSTR293,-,['WP_000588948.1']
5595_VCA0332_MCRBS_CLSTR1935,+,"['WP_000589156.1', 'WP_000643598.1']"
4520_VC0611_MCRBS_CLSTR78,-,"['WP_000589191.1', 'WP_000873677.1', 'WP_000122112.1', 'WP_001110418.1', 'WP_000925616.1', 'WP_000042558.1', 'WP_000211039.1', 'WP_000646270.1', 'WP_000540337.1', 'WP_000880698.1']"
5743_VCA0628_MCRBS_CLSTR2027,+,['WP_000589874.1']
5283_VC2367_MCRBS_CLSTR1808,-,['WP_000589998.1']
4354_VC0229_MCRBS_CLSTR1445,-,"['WP_000590014.1', 'WP_000635457.1', 'WP_000478646.1', 'WP_000734011.1']"
1177_VC2689_ODB_CLSTR692,-,['WP_000591796.1']
4891_VC1456_MCRBS_CLSTR1647,-,"['WP_000593522.1', 'WP_001881225.1']"
4250_VC0008_MCRBS_CLSTR943,-,"['WP_000593852.1', 'WP_000505205.1', 'WP_000683500.1']"
1829_VC0008_ODB_CLSTR943,-,"['WP_000593852.1', 'WP_000505205.1']"
2591_VC0008_ODB_CLSTR943,-,['WP_000593852.1']
5363_VC2547_MCRBS_CLSTR1832,-,"['WP_000595689.1', 'WP_001253226.1']"
4539_VC0660_MCRBS_CLSTR190,-,"['WP_000597951.1', 'WP_000856169.1']"
241_VC0660_ODB_CLSTR190,-,['WP_000597951.1']
215_VCA0905_ODB_CLSTR167,-,['WP_000599609.1']
5171_VC2076_MCRBS_CLSTR1211,-,"['WP_000602538.1', 'WP_000877243.1', 'WP_000777870.1']"
1972_VC0710_ODB_CLSTR996,+,"['WP_000602844.1', 'WP_000941107.1']"
5017_VC1748_MCRBS_CLSTR1705,+,"['WP_000603461.1', 'WP_000856384.1', 'WP_001211065.1']"
4720_VC1066_MCRBS_CLSTR1569,+,"['WP_000603545.1', 'WP_000925749.1']"
266_VC1687_ODB_CLSTR211,-,['WP_000604834.1']
2625_VC2257_ODB_CLSTR1208,-,['WP_000606619.1']
2865_VCA0897_ODB_CLSTR108,+,"['WP_000607048.1', 'WP_000675469.1']"
5493_VCA0078_MCRBS_CLSTR1876,+,['WP_000608713.1']
386_VC2399_ODB_CLSTR32,-,"['WP_000608980.1', 'WP_000169466.1', 'WP_000462806.1', 'WP_000621097.1']"
349_VC2192_ODB_CLSTR226,-,['WP_000609516.1']
1210_VC0676_ODB_CLSTR709,-,['WP_000609761.1']
5048_VC1826_MCRBS_CLSTR71,+,"['WP_000609957.1', 'WP_000192148.1']"
2641_VC1826_ODB_CLSTR1213,+,['WP_000609957.1']
47_VCA0527_ODB_CLSTR46,+,['WP_000610709.1']
2367_VC2659_ODB_CLSTR333,+,"['WP_000611152.1', 'WP_000071094.1', 'WP_001276017.1', 'WP_001166592.1']"
1913_VC2565_ODB_CLSTR964,+,['WP_000611534.1']
5157_VC2042_MCRBS_CLSTR1767,-,['WP_000612505.1']
449_VC2296_ODB_CLSTR300,-,['WP_000613859.1']
1968_VC2361_ODB_CLSTR993,+,['WP_000614136.1']
4855_VC1350_MCRBS_CLSTR1626,-,['WP_000614589.1']
2873_VCA0230_ODB_CLSTR92,+,"['WP_000615308.1', 'WP_001154099.1']"
99_VCA0230_ODB_CLSTR92,+,['WP_000615308.1']
2701_VC2586_ODB_CLSTR25,-,"['WP_000615540.1', 'WP_000729178.1', 'WP_001096208.1', 'WP_001118926.1', 'WP_000062614.1', 'WP_000091929.1', 'WP_000358092.1', 'WP_001040926.1']"
4049_VC2586_ODB_CLSTR25,-,"['WP_000615540.1', 'WP_000729178.1', 'WP_001096208.1']"
5271_VC2341_MCRBS_CLSTR1804,+,['WP_000615853.1']
4977_VC1659_MCRBS_CLSTR1687,+,['WP_000616206.1']
4352_VC0227_MCRBS_CLSTR1443,+,['WP_000616620.1']
5262_VC2323_MCRBS_CLSTR1796,-,['WP_000617198.1']
2804_VC2594_ODB_CLSTR1253,-,"['WP_000617542.1', 'WP_001018908.1']"
4316_VC0148_MCRBS_CLSTR1425,+,"['WP_000617864.1', 'WP_000279340.1']"
1971_VCA0116_ODB_CLSTR995,+,['WP_000619136.1']
312_VC0529_ODB_CLSTR159,+,"['WP_000619209.1', 'WP_001061951.1']"
3605_VC1240_ODB_CLSTR1309,+,"['WP_000619460.1', 'WP_000215857.1']"
4800_VC1240_MCRBS_CLSTR1309,+,['WP_000619460.1']
4303_VC0117_MCRBS_CLSTR1128,-,"['WP_000620221.1', 'WP_000183814.1', 'WP_000217494.1', 'WP_000141022.1']"
2307_VC0117_ODB_CLSTR1128,-,"['WP_000620221.1', 'WP_000183814.1']"
4603_VC0806_MCRBS_CLSTR1536,+,['WP_000620446.1']
2764_VC2396_ODB_CLSTR32,-,"['WP_000621097.1', 'WP_000462806.1', 'WP_000169466.1']"
388_VC2396_ODB_CLSTR254,-,['WP_000621097.1']
21_VC2405_ODB_CLSTR22,-,"['WP_000621834.1', 'WP_000587839.1', 'WP_000376398.1']"
2960_VC2405_ODB_CLSTR1245,-,"['WP_000621834.1', 'WP_001091880.1', 'WP_000725937.1', 'WP_001137975.1']"
2765_VC2405_ODB_CLSTR1245,-,"['WP_000621834.1', 'WP_001091880.1', 'WP_000725937.1']"
2872_VC1245_ODB_CLSTR81,+,"['WP_000621843.1', 'WP_000345511.1']"
88_VC1245_ODB_CLSTR81,+,['WP_000621843.1']
567_VC1288_ODB_CLSTR379,-,"['WP_000621906.1', 'WP_001881051.1']"
665_VC1288_ODB_CLSTR379,-,['WP_000621906.1']
4869_VC1394_MCRBS_CLSTR1633,-,['WP_000621946.1']
1645_VC1434_ODB_CLSTR878,-,['WP_000622582.1']
2230_VC0079_ODB_CLSTR1095,+,['WP_000623073.1']
3853_VC0965_ODB_CLSTR47,-,['WP_000623159.1']
2897_VC2166_ODB_CLSTR1277,+,"['WP_000623699.1', 'WP_001918774.1']"
4602_VC0803_MCRBS_CLSTR1535,+,['WP_000624132.1']
5848_VCA0840_MCRBS_CLSTR2087,+,['WP_000624159.1']
2551_VCA1045_ODB_CLSTR659,+,"['WP_000625706.1', 'WP_000739122.1', 'WP_000818298.1']"
5939_VCA1045_MCRBS_CLSTR659,+,"['WP_000625706.1', 'WP_000739122.1']"
1113_VCA1045_ODB_CLSTR659,+,['WP_000625706.1']
516_VC1520_ODB_CLSTR346,-,['WP_000625976.1']
738_VC1300_ODB_CLSTR485,-,['WP_000626426.1']
2811_VC0525_ODB_CLSTR1042,+,"['WP_000627006.1', 'WP_000119813.1']"
2619_VC1820_ODB_CLSTR1205,+,"['WP_000627275.1', 'WP_000105924.1']"
5383_VC2610_MCRBS_CLSTR1841,+,['WP_000627574.1']
5382_VC2608_MCRBS_CLSTR90,+,"['WP_000627678.1', 'WP_001278735.1']"
97_VC2608_ODB_CLSTR90,+,['WP_000627678.1']
5863_VCA0878_MCRBS_CLSTR2095,+,['WP_000627863.1']
5767_VCA0682_MCRBS_CLSTR139,+,"['WP_000628135.1', 'WP_001096187.1', 'WP_000706885.1', 'WP_000636730.1', 'WP_000545079.1', 'WP_000414891.1']"
823_VCA0682_ODB_CLSTR529,+,['WP_000628135.1']
389_VC2394_ODB_CLSTR255,-,"['WP_000628943.1', 'WP_000821181.1']"
2202_VC1849_ODB_CLSTR803,+,['WP_000631302.1']
3075_VC1487_ODB_CLSTR83,-,"['WP_000631987.1', 'WP_001174034.1']"
689_VC2751_ODB_CLSTR450,+,['WP_000633281.1']
3297_VC1526_ODB_CLSTR1232,+,"['WP_000633519.1', 'WP_000561940.1']"
5960_VCA1086_MCRBS_CLSTR2150,-,"['WP_000634466.1', 'WP_000110728.1', 'WP_000632948.1']"
1960_VC2457_ODB_CLSTR988,-,"['WP_000635063.1', 'WP_000095364.1', 'WP_001279493.1', 'WP_000774933.1', 'WP_001882136.1']"
5324_VC2457_MCRBS_CLSTR988,-,"['WP_000635063.1', 'WP_000095364.1', 'WP_001279493.1']"
2530_VC2457_ODB_CLSTR988,-,"['WP_000635063.1', 'WP_000095364.1']"
3927_VC2457_ODB_CLSTR988,-,['WP_000635063.1']
2516_VC2699_ODB_CLSTR902,+,"['WP_000638377.1', 'WP_000224052.1']"
2358_VC2699_ODB_CLSTR1155,+,['WP_000638377.1']
256_VC1819_ODB_CLSTR204,+,['WP_000638580.1']
254_VC0819_ODB_CLSTR202,-,['WP_000640055.1']
1119_VC0209_ODB_CLSTR665,-,['WP_000640567.1']
5825_VCA0799_MCRBS_CLSTR2075,-,['WP_000640597.1']
1180_VC0878_ODB_CLSTR695,+,['WP_000643440.1']
1181_VC2679_ODB_CLSTR696,+,['WP_000643446.1']
5625_VCA0380_MCRBS_CLSTR1957,+,['WP_000644491.1']
4922_VC1521_MCRBS_CLSTR1660,-,"['WP_000645087.1', 'WP_000075518.1']"
633_VCA0635_ODB_CLSTR420,+,['WP_000645865.1']
5814_VCA0781_MCRBS_CLSTR2066,-,"['WP_000645916.1', 'WP_001194969.1']"
4390_VC0322_MCRBS_CLSTR703,+,"['WP_000646629.1', 'WP_001287510.1', 'WP_001085796.1', 'WP_001096669.1']"
1189_VC0322_ODB_CLSTR703,+,"['WP_000646629.1', 'WP_001287510.1']"
3733_VC0322_ODB_CLSTR703,+,['WP_000646629.1']
893_VC1828_ODB_CLSTR571,-,['WP_000647492.1']
1509_VC1075_ODB_CLSTR819,+,['WP_000647512.1']
617_VCA0035_ODB_CLSTR406,+,['WP_000647541.1']
2683_VC2179_ODB_CLSTR393,-,"['WP_000647701.1', 'WP_000054219.1']"
1285_VC2425_ODB_CLSTR750,+,"['WP_000648511.1', 'WP_000957200.1']"
135_VCA0940_ODB_CLSTR120,+,['WP_000648859.1']
5307_VC2423_MCRBS_CLSTR750,+,"['WP_000649326.1', 'WP_000957200.1', 'WP_000648511.1', 'WP_000418747.1', 'WP_000011557.1']"
1287_VC2423_ODB_CLSTR752,+,['WP_000649326.1']
5662_VCA0449_MCRBS_CLSTR1984,+,['WP_000649527.1']
1167_VC0037_ODB_CLSTR683,-,['WP_000649654.1']
1810_VC1496_ODB_CLSTR926,-,"['WP_000650135.1', 'WP_000432038.1', 'WP_001911403.1']"
1809_VC1496_ODB_CLSTR926,-,"['WP_000650135.1', 'WP_000432038.1']"
5900_VCA0952_MCRBS_CLSTR2119,-,['WP_000651013.1']
5394_VC2625_MCRBS_CLSTR1847,-,['WP_000651337.1']
6_VC0774_ODB_CLSTR7,+,['WP_000654285.1']
2190_VC0048_ODB_CLSTR1073,+,['WP_000654772.1']
4976_VC1658_MCRBS_CLSTR1686,+,['WP_000655346.1']
5245_VC2280_MCRBS_CLSTR1791,+,['WP_000660269.1']
2156_VC0242_ODB_CLSTR1053,+,['WP_000661577.1']
359_VCA0757_ODB_CLSTR50,-,"['WP_000662924.1', 'WP_000244571.1', 'WP_000722143.1', 'WP_001200519.1']"
1288_VC2422_ODB_CLSTR753,+,['WP_000665274.1']
818_VC1640_ODB_CLSTR524,+,['WP_000667185.1']
5195_VC2164_MCRBS_CLSTR548,+,"['WP_000667946.1', 'WP_000117768.1', 'WP_000623699.1', 'WP_001918774.1']"
858_VC2164_ODB_CLSTR548,+,"['WP_000667946.1', 'WP_000117768.1']"
447_VC0894_ODB_CLSTR298,+,['WP_000668918.1']
468_VCA0801_ODB_CLSTR311,+,['WP_000671603.1']
466_VC1129_ODB_CLSTR309,+,['WP_000671610.1']
5883_VCA0923_MCRBS_CLSTR2109,+,['WP_000672477.1']
4653_VC0905_MCRBS_CLSTR1278,-,"['WP_000672706.1', 'WP_000009571.1', 'WP_000569878.1']"
1942_VC2156_ODB_CLSTR976,-,"['WP_000672772.1', 'WP_000491214.1']"
2488_VC2156_ODB_CLSTR976,-,['WP_000672772.1']
4996_VC1696_MCRBS_CLSTR1696,+,['WP_000673327.1']
